MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-09-27 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-09-28 00:00:00,1.4,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-09-29 00:00:00,1.8,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-09-30 00:00:00,11.5,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-01 00:00:00,0.3,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-02 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-03 00:00:00,0.2,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-04 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-05 00:00:00,0.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-06 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-07 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-08 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-09 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-10 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-11 00:00:00,6.8,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-12 00:00:00,0.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-13 00:00:00,0.1,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-14 00:00:00,12.6,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-15 00:00:00,24.3,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-16 00:00:00,1.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-17 00:00:00,3.29,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-18 00:00:00,1.26,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-19 00:00:00,0.21,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-20 00:00:00,21.02,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-21 00:00:00,9.8,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-22 00:00:00,40.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,CENMET,PPT116,625,1P,PPTCEN02,2014-10-23 00:00:00,27.2,A,NA,STEWARTIA_FSDBDATA_MS04313
